time,q_river
2013-03-12,55.74567
2013-03-13,70.49291
2013-03-14,109.030975
2013-03-15,162.01044
2013-03-16,199.56253
2013-03-17,298.67184
2013-03-18,334.54993
2013-03-19,261.0083
2013-03-20,189.33983
2013-03-21,149.66891
2013-03-22,136.91743
2013-03-23,128.02046
2013-03-24,114.0529
2013-03-25,105.400894
2013-03-26,95.31509
2013-03-27,94.26598
2013-03-28,119.0419
2013-03-29,220.3106
2013-03-30,304.5343
2013-03-31,393.97464
2013-04-01,441.09552
2013-04-02,339.53397
2013-04-03,311.78906
2013-04-04,324.2144
2013-04-05,251.72995
2013-04-06,221.91936
2013-04-07,234.05577
2013-04-08,196.01956
2013-04-09,178.73958
2013-04-10,216.7413
2013-04-11,202.68419
2013-04-12,168.65436
2013-04-13,162.4501
2013-04-14,136.33347
2013-04-15,119.01008
2013-04-16,106.64788
2013-04-17,97.98537
2013-04-18,117.16361
2013-04-19,174.6525
2013-04-20,171.54715
2013-04-21,157.24376
2013-04-22,159.57817
2013-04-23,138.57036
2013-04-24,140.28348
2013-04-25,154.2179
2013-04-26,139.42119
2013-04-27,162.39626
2013-04-28,263.1031
2013-04-29,264.6869
2013-04-30,208.66191
2013-05-01,191.1432
2013-05-02,176.19923
2013-05-03,286.31726
2013-05-04,414.45688
2013-05-05,319.20572
2013-05-06,203.22041
2013-05-07,153.0041
2013-05-08,157.20465
2013-05-09,198.72337
2013-05-10,196.03566
2013-05-11,180.44026
2013-05-12,166.24165
2013-05-13,173.24307
2013-05-14,204.3228
2013-05-15,282.76678
2013-05-16,387.57043
2013-05-17,379.8674
2013-05-18,465.72064
2013-05-19,651.9808
2013-05-20,542.8548
2013-05-21,363.3193
2013-05-22,306.80573
2013-05-23,342.926
2013-05-24,322.1539
2013-05-25,325.48932
2013-05-26,341.9754
2013-05-27,317.70282
2013-05-28,432.71198
2013-05-29,475.23843
2013-05-30,503.73322
2013-05-31,463.2597
2013-06-01,426.3081
2013-06-02,1186.7
2013-06-03,1031.1333
2013-06-04,574.18494
2013-06-05,368.92706
2013-06-06,321.822
2013-06-07,355.66345
2013-06-08,339.5908
2013-06-09,275.8068
2013-06-10,246.69827
2013-06-11,243.64896
2013-06-12,305.59937
2013-06-13,336.34634
2013-06-14,295.23904
2013-06-15,301.38998
2013-06-16,410.54395
2013-06-17,360.27762
2013-06-18,307.27148
2013-06-19,372.80917
2013-06-20,445.6347
2013-06-21,414.27148
2013-06-22,384.85614
2013-06-23,389.6437
2013-06-24,346.5217
2013-06-25,286.77194
2013-06-26,330.18918
2013-06-27,323.97028
2013-06-28,246.48793
2013-06-29,218.21191
2013-06-30,322.23004
2013-07-01,329.38885
2013-07-02,306.70395
2013-07-03,299.67422
2013-07-04,348.99054
2013-07-05,397.63565
2013-07-06,399.20892
2013-07-07,355.29468
2013-07-08,254.84308
2013-07-09,223.77061
2013-07-10,249.20387
2013-07-11,310.7253
2013-07-12,316.98303
2013-07-13,264.39404
2013-07-14,234.57434
2013-07-15,173.12656
2013-07-16,129.68942
2013-07-17,124.28374
2013-07-18,149.55357
2013-07-19,190.06479
2013-07-20,250.15207
2013-07-21,295.0958
2013-07-22,380.8641
2013-07-23,467.66226
2013-07-24,428.6461
2013-07-25,347.0692
2013-07-26,315.04327
2013-07-27,356.25833
2013-07-28,440.01086
2013-07-29,378.23935
2013-07-30,378.21265
2013-07-31,425.9567
2013-08-01,357.83768
2013-08-02,301.53986
2013-08-03,264.16733
2013-08-04,251.88416
2013-08-05,351.18402
2013-08-06,426.11807
2013-08-07,351.8263
2013-08-08,246.15312
2013-08-09,197.89264
2013-08-10,217.37065
2013-08-11,348.0177
2013-08-12,694.0767
2013-08-13,741.66266
2013-08-14,656.77386
2013-08-15,446.4085
2013-08-16,319.3955
2013-08-17,304.16937
2013-08-18,325.9301
2013-08-19,314.15244
2013-08-20,323.61115
2013-08-21,433.4102
2013-08-22,481.0009
2013-08-23,415.5651
2013-08-24,353.00507
2013-08-25,300.0789
2013-08-26,252.94315
2013-08-27,238.15497
2013-08-28,336.4987
2013-08-29,364.08392
2013-08-30,325.10294
2013-08-31,356.95648
2013-09-01,338.73956
2013-09-02,341.15198
2013-09-03,315.33627
2013-09-04,291.59708
2013-09-05,361.8288
2013-09-06,430.19147
2013-09-07,374.3839
2013-09-08,299.929
2013-09-09,272.36972
2013-09-10,261.27298
2013-09-11,273.6656
2013-09-12,333.53662
2013-09-13,409.0507
2013-09-14,335.89252
2013-09-15,258.29346
2013-09-16,216.01608
2013-09-17,227.13911
2013-09-18,288.1226
2013-09-19,324.65692
2013-09-20,299.25812
2013-09-21,237.38568
2013-09-22,176.65694
2013-09-23,151.42435
2013-09-24,156.16669
2013-09-25,147.90291
2013-09-26,146.74805
2013-09-27,159.98875
2013-09-28,186.44807
2013-09-29,225.59213
2013-09-30,323.80875
2013-10-01,325.27258
2013-10-02,260.34482
2013-10-03,209.52904
2013-10-04,172.58339
2013-10-05,171.11996
2013-10-06,260.98917
2013-10-07,223.51526
2013-10-08,161.17024
2013-10-09,157.53311
2013-10-10,184.7577
2013-10-11,171.7172
2013-10-12,179.38608
2013-10-13,182.08824
2013-10-14,184.96693
2013-10-15,214.20488
2013-10-16,271.81473
2013-10-17,321.55786
2013-10-18,339.6883
2013-10-19,273.62076
2013-10-20,198.41919
2013-10-21,172.56343
2013-10-22,180.21486
2013-10-23,206.18732
2013-10-24,253.52415
2013-10-25,269.99042
2013-10-26,258.91895
2013-10-27,233.67436
2013-10-28,230.1543
2013-10-29,238.17865
2013-10-30,266.0683
2013-10-31,302.3642
2013-11-01,295.18216
2013-11-02,259.26172
2013-11-03,219.82654
2013-11-04,199.81421
2013-11-05,232.05153
2013-11-06,335.86096
2013-11-07,384.26105
2013-11-08,345.12057
2013-11-09,353.6604
2013-11-10,321.49228
2013-11-11,291.79153
2013-11-12,261.6033
2013-11-13,243.98776
2013-11-14,250.59946
2013-11-15,311.21713
2013-11-16,377.73444
2013-11-17,293.07434
2013-11-18,190.44499
2013-11-19,144.08316
2013-11-20,128.8873
2013-11-21,124.98955
2013-11-22,122.868195
2013-11-23,143.33635
2013-11-24,255.72696
2013-11-25,379.90067
2013-11-26,383.85318
2013-11-27,309.27567
2013-11-28,239.29419
2013-11-29,208.0385
2013-11-30,190.67778
2013-12-01,163.58661
2013-12-02,130.12717
2013-12-03,103.60905
2013-12-04,94.25187
2013-12-05,89.09189
2013-12-06,88.98657
2013-12-07,136.99866
2013-12-08,228.68272
2013-12-09,327.65762
2013-12-10,306.34705
2013-12-11,198.1338
2013-12-12,153.337
2013-12-13,225.22865
2013-12-14,301.27817
2013-12-15,299.63934
2013-12-16,319.39636
2013-12-17,313.02362
2013-12-18,315.08984
2013-12-19,403.97977
2013-12-20,479.11508
2013-12-21,407.36972
2013-12-22,290.1993
2013-12-23,199.18521
2013-12-24,142.8457
2013-12-25,117.07954
2013-12-26,104.785255
2013-12-27,95.55807
2013-12-28,83.946335
2013-12-29,77.21867
2013-12-30,81.03022
2013-12-31,89.78503
2014-01-01,84.40523
2014-01-02,89.32681
2014-01-03,85.75303
2014-01-04,72.151245
2014-01-05,61.996803
2014-01-06,57.189823
2014-01-07,55.356083
2014-01-08,64.40555
2014-01-09,110.48224
2014-01-10,161.01524
2014-01-11,164.53625
2014-01-12,113.88636
2014-01-13,76.297165
2014-01-14,58.347256
2014-01-15,49.499012
2014-01-16,44.170277
2014-01-17,40.661907
2014-01-18,38.30319
2014-01-19,36.410183
2014-01-20,34.801147
2014-01-21,36.879684
2014-01-22,46.79198
2014-01-23,44.013283
2014-01-24,36.75892
2014-01-25,36.402946
2014-01-26,35.38479
2014-01-27,32.129223
2014-01-28,29.416065
2014-01-29,27.590559
2014-01-30,26.870626
2014-01-31,26.4569
2014-02-01,26.772804
2014-02-02,26.23109
2014-02-03,24.20774
2014-02-04,22.497917
2014-02-05,21.834759
2014-02-06,22.170263
2014-02-07,22.23934
2014-02-08,22.553583
2014-02-09,23.613766
2014-02-10,26.018797
2014-02-11,29.041594
2014-02-12,28.194769
2014-02-13,24.901838
2014-02-14,25.33813
2014-02-15,30.90499
2014-02-16,51.639458
2014-02-17,57.293472
2014-02-18,45.316963
2014-02-19,34.24612
2014-02-20,27.076244
2014-02-21,22.963701
2014-02-22,20.311947
2014-02-23,18.516724
2014-02-24,17.476309
2014-02-25,16.86629
2014-02-26,16.009285
2014-02-27,15.031741
2014-02-28,15.027987
2014-03-01,17.042837
2014-03-02,20.10693
2014-03-03,28.496363
2014-03-04,72.50096
2014-03-05,97.093506
2014-03-06,64.70759
2014-03-07,43.29361
2014-03-08,38.37286
2014-03-09,47.43365
2014-03-10,65.174644
2014-03-11,106.68392
2014-03-12,125.786865
2014-03-13,86.09701
2014-03-14,57.477463
2014-03-15,45.446266
2014-03-16,45.285995
2014-03-17,43.68642
2014-03-18,37.748016
2014-03-19,33.018696
2014-03-20,39.198032
2014-03-21,66.08589
2014-03-22,75.96285
2014-03-23,61.80919
2014-03-24,51.18395
2014-03-25,51.956696
2014-03-26,68.086174
2014-03-27,84.97132
2014-03-28,103.66771
2014-03-29,129.7393
2014-03-30,91.554184
2014-03-31,60.538292
2014-04-01,51.684116
2014-04-02,63.38873
2014-04-03,56.304363
2014-04-04,52.192364
2014-04-05,117.127045
2014-04-06,200.75815
2014-04-07,140.89041
2014-04-08,129.52722
2014-04-09,147.10596
2014-04-10,139.6501
2014-04-11,166.75131
2014-04-12,203.55168
2014-04-13,167.66455
2014-04-14,113.84002
2014-04-15,92.10046
2014-04-16,85.907166
2014-04-17,98.322495
2014-04-18,132.10068
2014-04-19,173.97032
2014-04-20,271.04895
2014-04-21,262.38474
2014-04-22,209.04756
2014-04-23,172.6746
2014-04-24,156.10316
2014-04-25,158.04887
2014-04-26,224.43713
2014-04-27,255.57213
2014-04-28,209.1448
2014-04-29,186.79109
2014-04-30,225.39156
2014-05-01,239.62123
2014-05-02,250.79478
2014-05-03,266.5735
2014-05-04,285.17966
2014-05-05,327.4793
2014-05-06,314.01953
2014-05-07,314.1434
2014-05-08,377.5886
2014-05-09,366.2705
2014-05-10,305.95975
2014-05-11,289.24274
2014-05-12,263.88736
2014-05-13,187.43231
2014-05-14,145.52103
2014-05-15,130.70177
2014-05-16,151.32072
2014-05-17,169.12491
2014-05-18,201.01115
2014-05-19,329.8881
2014-05-20,346.68582
2014-05-21,256.34982
2014-05-22,269.17508
2014-05-23,269.8578
2014-05-24,221.6319
2014-05-25,200.70964
2014-05-26,189.27841
2014-05-27,194.94125
2014-05-28,190.69006
2014-05-29,195.97562
2014-05-30,231.17166
2014-05-31,260.38443
2014-06-01,234.26164
2014-06-02,215.96939
2014-06-03,222.51183
2014-06-04,241.13914
2014-06-05,189.38004
2014-06-06,158.83769
2014-06-07,155.95287
2014-06-08,152.36769
2014-06-09,171.18724
2014-06-10,210.98186
2014-06-11,244.43504
2014-06-12,256.3206
2014-06-13,228.52666
2014-06-14,211.86432
2014-06-15,219.01094
2014-06-16,251.57489
2014-06-17,240.14127
2014-06-18,220.21565
2014-06-19,220.88313
2014-06-20,197.28014
2014-06-21,165.84158
2014-06-22,177.84496
2014-06-23,230.60614
2014-06-24,334.82257
2014-06-25,394.83038
2014-06-26,417.68372
2014-06-27,361.03842
2014-06-28,270.56857
2014-06-29,252.29187
2014-06-30,264.34338
2014-07-01,334.41916
2014-07-02,351.02142
2014-07-03,273.50534
2014-07-04,239.15913
2014-07-05,221.47609
2014-07-06,167.26912
2014-07-07,172.63835
2014-07-08,233.17708
2014-07-09,263.52423
2014-07-10,268.56125
2014-07-11,267.57254
2014-07-12,291.87985
2014-07-13,321.83157
2014-07-14,319.80347
2014-07-15,313.2635
2014-07-16,268.9301
2014-07-17,233.37106
2014-07-18,237.46571
2014-07-19,227.88466
2014-07-20,223.63322
2014-07-21,231.59372
2014-07-22,213.62126
2014-07-23,222.89142
2014-07-24,218.61514
2014-07-25,243.70947
2014-07-26,250.29399
2014-07-27,203.67677
2014-07-28,273.66302
2014-07-29,359.44855
2014-07-30,357.3386
2014-07-31,319.51596
2014-08-01,243.15332
2014-08-02,205.2961
2014-08-03,196.8493
2014-08-04,255.12202
2014-08-05,254.96823
2014-08-06,214.17078
2014-08-07,183.29242
2014-08-08,264.90137
2014-08-09,322.20566
2014-08-10,273.4132
2014-08-11,297.5172
2014-08-12,284.90805
2014-08-13,204.48547
2014-08-14,179.192
2014-08-15,232.88983
2014-08-16,335.14835
2014-08-17,368.388
2014-08-18,341.7026
2014-08-19,372.7727
2014-08-20,446.83057
2014-08-21,440.7756
2014-08-22,395.35654
2014-08-23,364.86182
2014-08-24,308.93475
2014-08-25,236.11095
2014-08-26,187.35945
2014-08-27,186.09784
2014-08-28,222.08488
2014-08-29,286.39893
2014-08-30,331.47528
2014-08-31,270.50143
2014-09-01,243.28175
2014-09-02,220.55862
2014-09-03,190.96628
2014-09-04,202.07314
2014-09-05,237.2051
2014-09-06,247.76094
2014-09-07,234.52449
2014-09-08,199.3615
2014-09-09,175.34605
2014-09-10,182.0304
2014-09-11,225.19533
2014-09-12,230.66245
2014-09-13,215.72081
2014-09-14,222.61758
2014-09-15,255.64545
2014-09-16,284.37363
2014-09-17,351.05173
2014-09-18,350.61728
2014-09-19,296.2502
2014-09-20,306.71075
2014-09-21,401.54794
2014-09-22,429.1156
2014-09-23,361.1712
2014-09-24,299.96664
2014-09-25,248.3226
2014-09-26,211.57256
2014-09-27,195.20728
2014-09-28,175.6324
2014-09-29,173.54475
2014-09-30,160.45412
2014-10-01,125.58957
2014-10-02,111.932594
2014-10-03,132.23448
2014-10-04,161.91035
2014-10-05,174.0306
2014-10-06,160.9759
2014-10-07,188.46004
2014-10-08,230.56424
2014-10-09,251.03644
2014-10-10,460.4049
2014-10-11,658.3722
2014-10-12,532.3753
2014-10-13,361.4817
2014-10-14,251.30482
2014-10-15,213.3894
2014-10-16,213.44653
2014-10-17,181.32599
2014-10-18,170.45804
2014-10-19,203.90987
2014-10-20,231.60312
2014-10-21,254.43152
2014-10-22,249.04135
2014-10-23,205.30635
2014-10-24,171.39026
2014-10-25,164.7626
2014-10-26,163.47832
2014-10-27,337.99573
2014-10-28,899.7674
2014-10-29,755.8697
2014-10-30,428.69534
2014-10-31,270.52594
2014-11-01,259.09097
2014-11-02,429.5268
2014-11-03,351.07504
2014-11-04,277.71365
2014-11-05,308.39423
2014-11-06,283.90286
2014-11-07,194.75024
2014-11-08,148.0697
2014-11-09,131.10753
2014-11-10,132.57466
2014-11-11,145.28644
2014-11-12,205.65318
2014-11-13,323.81232
2014-11-14,566.22766
2014-11-15,822.2597
2014-11-16,697.04407
2014-11-17,497.40112
2014-11-18,384.05832
2014-11-19,301.82706
2014-11-20,234.36102
2014-11-21,270.64804
2014-11-22,324.84177
2014-11-23,261.3622
2014-11-24,218.38913
2014-11-25,205.3537
2014-11-26,215.38686
2014-11-27,311.53113
2014-11-28,436.93842
2014-11-29,353.4704
2014-11-30,250.2042
2014-12-01,227.7002
2014-12-02,240.84009
2014-12-03,215.71698
2014-12-04,173.18874
2014-12-05,136.6925
2014-12-06,111.93422
2014-12-07,112.35666
2014-12-08,136.4826
2014-12-09,147.28061
2014-12-10,159.84416
2014-12-11,185.24803
2014-12-12,184.77246
2014-12-13,187.06297
2014-12-14,193.59735
2014-12-15,205.89972
2014-12-16,191.3062
2014-12-17,152.70204
2014-12-18,133.89366
2014-12-19,144.43394
2014-12-20,157.19516
2014-12-21,170.93082
2014-12-22,217.90413
2014-12-23,262.23584
2014-12-24,165.07964
2014-12-25,111.29863
2014-12-26,100.393005
2014-12-27,87.43265
2014-12-28,79.11575
2014-12-29,73.389046
2014-12-30,93.63545
2014-12-31,139.7295
2015-01-01,129.82964
2015-01-02,111.036476
2015-01-03,98.273964
2015-01-04,170.14938
2015-01-05,277.1361
2015-01-06,247.11613
2015-01-07,193.84915
2015-01-08,168.79384
2015-01-09,135.66792
2015-01-10,97.02264
2015-01-11,77.68381
2015-01-12,70.69164
2015-01-13,69.96617
2015-01-14,78.17409
2015-01-15,68.645355
2015-01-16,59.760788
2015-01-17,55.548096
2015-01-18,54.08229
2015-01-19,64.29747
2015-01-20,104.75842
2015-01-21,147.8033
2015-01-22,99.89087
2015-01-23,75.96292
2015-01-24,98.04723
2015-01-25,94.53207
2015-01-26,75.00736
2015-01-27,60.91028
2015-01-28,51.54384
2015-01-29,48.216484
2015-01-30,56.957294
2015-01-31,52.839096
2015-02-01,43.69372
2015-02-02,53.02962
2015-02-03,79.41485
2015-02-04,85.9333
2015-02-05,86.20513
2015-02-06,83.249306
2015-02-07,68.14866
2015-02-08,81.13761
2015-02-09,116.54894
2015-02-10,100.22162
2015-02-11,80.278114
2015-02-12,68.35846
2015-02-13,58.265118
2015-02-14,48.137222
2015-02-15,43.729645
2015-02-16,45.824123
2015-02-17,53.24937
2015-02-18,51.71617
2015-02-19,42.889206
2015-02-20,37.525333
2015-02-21,45.658764
2015-02-22,64.59073
2015-02-23,57.337086
2015-02-24,43.25698
2015-02-25,36.36586
2015-02-26,33.09286
2015-02-27,30.936258
2015-02-28,30.361317
2015-03-01,34.765633
2015-03-02,45.421497
2015-03-03,50.67686
2015-03-04,41.10824
2015-03-05,31.021847
2015-03-06,26.338135
2015-03-07,24.51176
2015-03-08,23.109676
2015-03-09,21.975855
2015-03-10,21.24266
2015-03-11,20.813934
2015-03-12,21.331575
2015-03-13,21.881168
2015-03-14,21.517004
2015-03-15,22.132069
2015-03-16,22.399826
2015-03-17,22.749128
2015-03-18,24.887117
2015-03-19,25.29557
2015-03-20,38.763226
2015-03-21,117.4005
2015-03-22,251.78363
2015-03-23,249.89232
2015-03-24,175.3952
2015-03-25,165.97002
2015-03-26,130.64696
2015-03-27,143.02072
2015-03-28,134.6857
2015-03-29,109.365425
2015-03-30,151.16153
2015-03-31,187.10623
2015-04-01,165.32721
2015-04-02,134.57796
2015-04-03,100.93253
2015-04-04,135.64085
2015-04-05,270.74738
2015-04-06,427.3273
2015-04-07,464.28568
2015-04-08,357.83826
2015-04-09,277.9112
2015-04-10,223.74594
2015-04-11,167.01268
2015-04-12,139.12894
2015-04-13,129.06076
2015-04-14,119.36502
2015-04-15,122.03042
2015-04-16,166.81099
2015-04-17,209.11757
2015-04-18,226.66347
2015-04-19,272.83353
2015-04-20,272.49377
2015-04-21,230.67528
2015-04-22,210.95792
2015-04-23,253.39789
2015-04-24,257.86166
2015-04-25,179.93683
2015-04-26,136.63048
2015-04-27,126.8095
2015-04-28,127.70826
2015-04-29,142.66866
2015-04-30,138.22916
2015-05-01,111.72444
2015-05-02,119.00728
2015-05-03,173.96912
2015-05-04,215.32587
2015-05-05,221.2499
2015-05-06,283.2584
2015-05-07,323.65363
2015-05-08,330.8916
2015-05-09,291.53647
2015-05-10,219.61827
2015-05-11,203.36975
2015-05-12,197.24216
2015-05-13,196.62772
2015-05-14,162.42456
2015-05-15,137.82716
2015-05-16,156.18982
2015-05-17,170.43338
2015-05-18,183.80676
2015-05-19,225.11801
2015-05-20,228.86029
2015-05-21,200.72113
2015-05-22,208.30125
2015-05-23,211.82535
2015-05-24,225.64632
2015-05-25,540.76794
2015-05-26,589.1999
2015-05-27,406.95145
2015-05-28,313.66116
2015-05-29,281.6652
2015-05-30,272.26443
2015-05-31,258.50723
2015-06-01,240.25189
2015-06-02,208.34709
2015-06-03,197.52095
2015-06-04,233.0617
2015-06-05,307.82272
2015-06-06,324.81754
2015-06-07,258.6801
2015-06-08,235.78136
2015-06-09,288.94366
2015-06-10,580.5088
2015-06-11,667.1953
2015-06-12,463.42258
2015-06-13,361.40668
2015-06-14,328.65314
2015-06-15,289.16315
2015-06-16,291.50378
2015-06-17,350.44662
2015-06-18,374.4986
2015-06-19,315.90762
2015-06-20,251.86421
2015-06-21,243.08652
2015-06-22,290.1497
2015-06-23,310.80682
2015-06-24,301.7417
2015-06-25,283.0371
2015-06-26,339.75937
2015-06-27,343.03757
2015-06-28,267.73218
2015-06-29,307.50085
2015-06-30,356.41135
2015-07-01,292.61285
2015-07-02,193.97903
2015-07-03,173.90761
2015-07-04,177.00095
2015-07-05,144.64276
2015-07-06,127.90966
2015-07-07,201.39905
2015-07-08,327.35727
2015-07-09,345.47083
2015-07-10,337.4196
2015-07-11,383.6859
2015-07-12,359.31116
2015-07-13,259.28778
2015-07-14,196.96593
2015-07-15,189.62358
2015-07-16,216.36783
2015-07-17,245.19841
2015-07-18,255.55472
2015-07-19,299.80075
2015-07-20,305.90903
2015-07-21,330.18692
2015-07-22,383.78015
2015-07-23,416.00278
2015-07-24,460.0765
2015-07-25,421.60657
2015-07-26,327.08655
2015-07-27,236.6585
2015-07-28,180.00513
2015-07-29,174.8056
2015-07-30,202.16841
2015-07-31,260.79657
2015-08-01,291.9097
2015-08-02,258.6833
2015-08-03,268.3043
2015-08-04,284.42252
2015-08-05,245.71571
2015-08-06,245.64772
2015-08-07,249.9609
2015-08-08,194.5901
2015-08-09,203.61752
2015-08-10,367.7473
2015-08-11,408.08032
2015-08-12,316.84225
2015-08-13,302.36108
2015-08-14,333.72617
2015-08-15,313.99857
2015-08-16,282.71588
2015-08-17,317.9038
2015-08-18,354.67596
2015-08-19,390.12466
2015-08-20,390.98776
2015-08-21,322.72787
2015-08-22,339.32663
2015-08-23,406.0668
2015-08-24,398.47095
2015-08-25,479.02274
2015-08-26,449.59607
2015-08-27,335.09775
2015-08-28,296.49808
2015-08-29,273.52835
2015-08-30,287.95596
2015-08-31,321.19983
2015-09-01,287.72083
2015-09-02,295.89584
2015-09-03,313.67868
2015-09-04,276.23178
2015-09-05,221.89207
2015-09-06,220.93599
2015-09-07,248.7208
2015-09-08,216.74535
2015-09-09,238.60197
2015-09-10,278.32388
2015-09-11,253.01746
2015-09-12,275.74432
2015-09-13,264.40274
2015-09-14,208.66357
2015-09-15,176.51273
2015-09-16,203.84604
2015-09-17,222.44357
2015-09-18,171.24696
2015-09-19,139.53258
2015-09-20,146.38016
2015-09-21,159.7909
2015-09-22,162.50644
2015-09-23,147.42844
2015-09-24,137.33444
2015-09-25,130.75287
2015-09-26,127.027466
2015-09-27,119.17923
2015-09-28,109.588615
2015-09-29,105.71591
2015-09-30,100.016884
2015-10-01,103.11576
2015-10-02,109.555954
2015-10-03,126.47761
2015-10-04,121.5763
2015-10-05,105.177765
2015-10-06,112.914536
2015-10-07,141.97263
2015-10-08,178.04454
2015-10-09,166.42749
2015-10-10,168.39786
2015-10-11,185.21294
2015-10-12,182.95413
2015-10-13,205.29303
2015-10-14,254.57712
2015-10-15,509.31305
2015-10-16,620.0459
2015-10-17,488.96048
2015-10-18,398.50458
2015-10-19,282.87805
2015-10-20,257.43756
2015-10-21,286.68997
2015-10-22,282.48044
2015-10-23,260.932
2015-10-24,187.19907
2015-10-25,152.52426
2015-10-26,173.43924
2015-10-27,182.15247
2015-10-28,161.12
2015-10-29,143.57356
2015-10-30,160.8468
2015-10-31,178.06694
2015-11-01,172.08815
2015-11-02,171.9385
2015-11-03,207.38911
2015-11-04,368.87924
2015-11-05,372.78992
2015-11-06,545.4913
2015-11-07,587.8558
2015-11-08,437.51633
2015-11-09,347.17532
2015-11-10,279.7834
2015-11-11,251.03804
2015-11-12,240.46608
2015-11-13,218.91579
2015-11-14,200.85501
2015-11-15,213.42578
2015-11-16,225.49655
2015-11-17,209.76703
2015-11-18,211.14603
2015-11-19,275.81732
2015-11-20,250.66586
2015-11-21,191.88602
2015-11-22,167.21355
2015-11-23,133.87299
2015-11-24,120.807915
2015-11-25,155.9065
2015-11-26,264.74515
2015-11-27,350.57446
2015-11-28,296.50037
2015-11-29,195.57362
2015-11-30,136.2524
2015-12-01,106.830124
2015-12-02,108.53361
2015-12-03,129.55167
2015-12-04,117.006035
2015-12-05,110.311806
2015-12-06,110.355415
2015-12-07,174.91219
2015-12-08,235.49223
2015-12-09,152.22353
2015-12-10,102.81646
2015-12-11,85.81634
2015-12-12,79.23023
2015-12-13,81.17783
2015-12-14,73.94712
2015-12-15,68.25821
2015-12-16,72.913635
2015-12-17,70.2321
2015-12-18,63.482815
2015-12-19,71.590355
2015-12-20,83.66765
2015-12-21,119.70682
2015-12-22,138.14235
2015-12-23,99.0549
2015-12-24,71.38012
2015-12-25,65.21653
2015-12-26,73.3246
2015-12-27,71.98897
2015-12-28,58.48338
2015-12-29,48.666817
2015-12-30,44.363335
2015-12-31,43.96242
2016-01-01,47.66731
2016-01-02,47.95787
2016-01-03,45.571102
2016-01-04,42.47241
2016-01-05,38.96246
2016-01-06,35.943794
2016-01-07,34.459206
2016-01-08,33.948563
2016-01-09,32.719566
2016-01-10,32.97437
2016-01-11,35.198326
2016-01-12,38.239586
2016-01-13,38.362442
2016-01-14,35.11688
2016-01-15,34.69168
2016-01-16,32.79472
2016-01-17,28.60057
2016-01-18,25.78311
2016-01-19,24.404215
2016-01-20,23.826591
2016-01-21,23.809082
2016-01-22,23.458092
2016-01-23,22.283709
2016-01-24,21.025503
2016-01-25,20.488823
2016-01-26,20.99516
2016-01-27,20.755638
2016-01-28,19.67609
2016-01-29,18.417002
2016-01-30,17.895943
2016-01-31,17.901949
2016-02-01,20.926458
2016-02-02,22.318907
2016-02-03,19.621916
2016-02-04,16.946537
2016-02-05,15.761544
2016-02-06,15.57586
2016-02-07,15.403729
2016-02-08,14.72695
2016-02-09,14.62985
2016-02-10,14.452261
2016-02-11,15.365638
2016-02-12,16.85929
2016-02-13,19.2099
2016-02-14,19.074007
2016-02-15,16.127836
2016-02-16,13.523341
2016-02-17,12.100664
2016-02-18,11.478289
2016-02-19,11.687338
2016-02-20,12.767828
2016-02-21,13.928932
2016-02-22,13.626096
2016-02-23,12.195409
2016-02-24,10.907846
2016-02-25,10.19651
2016-02-26,9.882144
2016-02-27,10.374581
2016-02-28,13.350256
2016-02-29,14.842567
2016-03-01,13.380742
2016-03-02,11.325831
2016-03-03,9.989721
2016-03-04,9.735049
2016-03-05,13.317942
2016-03-06,15.936016
2016-03-07,14.141485
2016-03-08,14.658732
2016-03-09,18.205557
2016-03-10,21.746765
2016-03-11,21.087135
2016-03-12,16.93739
2016-03-13,13.421539
2016-03-14,11.455922
2016-03-15,10.419466
2016-03-16,9.731593
2016-03-17,9.172043
2016-03-18,8.682786
2016-03-19,8.916976
2016-03-20,12.209855
2016-03-21,14.672527
2016-03-22,13.992138
2016-03-23,16.5723
2016-03-24,32.268333
2016-03-25,34.472313
2016-03-26,24.59123
2016-03-27,18.171911
2016-03-28,14.944766
2016-03-29,12.990818
2016-03-30,11.633222
2016-03-31,10.679211
2016-04-01,10.118931
2016-04-02,9.811274
2016-04-03,9.732706
2016-04-04,9.940955
2016-04-05,10.447458
2016-04-06,10.9301605
2016-04-07,12.053524
2016-04-08,14.128191
2016-04-09,16.76667
2016-04-10,16.837585
2016-04-11,15.394223
2016-04-12,17.609354
2016-04-13,23.704912
2016-04-14,28.448477
2016-04-15,48.402916
2016-04-16,47.623814
2016-04-17,33.477123
2016-04-18,25.04798
2016-04-19,22.278904
2016-04-20,22.561632
2016-04-21,21.582163
2016-04-22,24.162876
2016-04-23,57.40816
2016-04-24,101.034035
2016-04-25,98.98807
2016-04-26,194.60286
2016-04-27,278.4936
2016-04-28,292.30585
2016-04-29,299.43442
2016-04-30,285.27747
2016-05-01,307.59955
2016-05-02,348.41467
2016-05-03,321.99777
2016-05-04,279.28555
2016-05-05,237.23195
2016-05-06,218.37196
2016-05-07,336.96848
2016-05-08,483.97388
2016-05-09,455.53516
2016-05-10,341.6643
2016-05-11,290.67047
2016-05-12,266.77563
2016-05-13,214.69118
2016-05-14,172.85933
2016-05-15,154.51007
2016-05-16,146.56218
2016-05-17,184.72325
2016-05-18,250.1528
2016-05-19,259.19135
2016-05-20,281.86795
