time,Q_1,Q_3,Q_5,Q_2,Q_6,GW_unsat_1,GW_sat_1,PET_1,ET_1,P_1,P_3,P_5,P_2,P_6,P_3,P_5,P_2,P_6
2015-11-11T00:00:00,0.0,0.000799463824049414,0.0,0.29817054529100384,0.0,102.29079141102909,712.3304782213074,0.07349254989048448,0.07349254989048448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-12T00:00:00,0.0,0.0008279796809515872,0.0,0.29838223139241377,0.0,102.22337397239953,712.1835659515419,0.06615371240387256,0.06615371240387256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-13T00:00:00,0.0,0.0008052913852906888,0.0,0.29829867601087845,0.0,102.16462156568554,712.0367165876191,0.0586877096897314,0.0586877096897314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-14T00:00:00,0.0,0.0007867714543826662,0.0,0.2984598633972887,0.0,102.1139343528761,711.8899302539273,0.05078311579166975,0.05078311579166975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-15T00:00:00,0.0005918330827788042,0.0008432336381907805,0.0068861521641182515,0.30066055693448374,0.010737780068008565,110.8934654394679,711.5363929216227,4.72250498981962,4.72250498981962,13.539999961853027,0.0,7.570000171661377,0.0,14.569999694824219,0.0,7.570000171661377,0.0,14.569999694824219
2015-11-16T00:00:00,0.0031890164065837816,0.12705186969610682,0.21858053888249132,0.3490177501026983,0.0599575434516383,113.524682001955,711.1464929583213,4.345107716435691,4.345107716435691,6.769999980926514,33.34000015258789,15.140000343322754,24.770000457763672,14.569999694824219,33.34000015258789,15.140000343322754,24.770000457763672,14.569999694824219
2015-11-17T00:00:00,0.007415912431879891,0.26704601425024405,0.4211704342166361,0.318295953266448,0.07733064981686681,114.68758714733954,710.9485267920375,1.3555410527466396,1.3555410527466396,2.490000009536743,8.449999809265137,3.5799999237060547,5.5,3.9200000762939453,8.449999809265137,3.5799999237060547,5.5,3.9200000762939453
2015-11-18T00:00:00,0.01564255071388346,0.17356861872367602,0.4039834002729693,0.3050277366857381,0.0573254910516183,112.96358509351823,710.5921770887471,1.9978854037304674,1.9978854037304674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-19T00:00:00,0.02156388866864053,0.11985686389483903,0.3957071730250286,0.3019149152827507,0.03648634778096552,112.21548212347254,710.156895894362,3.5788257368686676,3.5788257368686676,2.490000009536743,0.0,0.0,0.0,3.9200000762939453,0.0,0.0,0.0,3.9200000762939453
2015-11-20T00:00:00,0.04359238301036037,0.2437431347495422,0.48298653032095484,0.3596992414985259,0.10640172390657142,123.03656288487468,709.9766191700235,1.431913576131119,1.431913576131119,12.470000267028809,33.81999969482422,17.90999984741211,27.510000228881836,19.610000610351562,33.81999969482422,17.90999984741211,27.510000228881836,19.610000610351562
2015-11-21T00:00:00,0.9223130901540044,0.2570393760355447,0.43724545034986906,0.30536626831710967,0.16191816301483575,121.14961300310755,709.6148484966907,2.1693271406211783,2.1693271406211783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-22T00:00:00,1.3569420458991006,0.22852899190379822,0.4702329590433487,0.33693390492609154,0.13845681504738602,123.49027783070397,709.235482111882,4.221704930864437,4.221704930864437,6.360000133514404,22.25,9.899999618530273,18.190000534057617,9.680000305175781,22.25,9.899999618530273,18.190000534057617,9.680000305175781
2015-11-23T00:00:00,1.4277903442124766,0.23114717156357853,0.4806048387573479,0.3051709373495814,0.1345271032704805,123.2704741266447,708.9542502630596,1.9651645520165368,1.9651645520165368,1.590000033378601,0.0,3.299999952316284,0.0,3.2300000190734863,0.0,3.299999952316284,0.0,3.2300000190734863
2015-11-24T00:00:00,1.4462175405126259,0.15331869412873936,0.46517954327339744,0.30026871289276946,0.08002626413863823,120.32288745357491,708.4466313339493,3.4237832322829584,3.4237832322829584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-25T00:00:00,1.281670914308757,0.13392159080087754,0.4656343845736481,0.29987056243829774,0.030164712207769402,117.5829307812364,707.9201903510542,3.2421274632564687,3.2421274632564687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-26T00:00:00,1.008877902729801,0.12457166508456133,0.46215237546301036,0.2984083424966322,0.007156192496582339,115.03462207764484,707.380782216901,3.0781467303558214,3.0781467303558214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-27T00:00:00,0.7714860276381458,0.1136355883462519,0.45670913338466484,0.29789982045123453,0.00042224308669293803,112.57881981215574,706.8652201729634,2.9677946861594746,2.9677946861594746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-28T00:00:00,0.5993686491983993,0.1329934000833235,0.4596972666155231,0.3158156552666287,0.0,110.92481946346408,706.507542439567,1.9740242647384045,1.9740242647384045,0.0,8.300000190734863,0.0,7.800000190734863,0.0,8.300000190734863,0.0,7.800000190734863,0.0
2015-11-29T00:00:00,0.5090815360104343,0.16833587240852668,0.48986298351319757,0.3058872727949235,0.0006652499485384467,114.81469852738888,706.3574023730292,1.5600236608787927,1.5600236608787927,5.53000020980835,8.300000190734863,5.179999828338623,0.0,4.050000190734863,8.300000190734863,5.179999828338623,0.0,4.050000190734863
2015-11-30T00:00:00,0.48487739913007327,0.1902996488503056,0.48340800271909834,0.314064559341496,0.00535653454281879,113.64217960781016,706.076335828713,1.3606322615992248,1.3606322615992248,0.0,4.150000095367432,2.5899999141693115,3.9000000953674316,4.050000190734863,4.150000095367432,2.5899999141693115,3.9000000953674316,4.050000190734863
2015-12-01T00:00:00,0.503281181895168,0.15027472227091798,0.458967707863195,0.30144347523996196,0.011999639784379101,115.88295046700715,705.7562062105401,3.4379610165644383,3.4379610165644383,5.53000020980835,0.0,0.0,0.0,4.050000190734863,0.0,0.0,0.0,4.050000190734863
2015-12-02T00:00:00,0.5609947707582335,0.10896281073551216,0.442701668598192,0.29857316759507596,0.00608790774889121,112.39663134119905,705.1298692253326,4.105927785483005,4.105927785483005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-03T00:00:00,0.5229942683243026,0.09296988943355149,0.4341496120649238,0.29882358098926476,0.0003083300053553995,110.39663018867387,704.7373196910946,2.380551118077518,2.380551118077518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-04T00:00:00,0.4960641000266596,0.08341640335384842,0.4299792287689015,0.3001682464325352,0.0,109.34120061349893,704.5122121476729,1.2510616155679881,1.2510616155679881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-05T00:00:00,0.4419076198351435,0.04476498917120444,0.4259865265641155,0.30135334674907877,0.0,108.88215156643469,704.3708410525336,0.5534230693937341,0.5534230693937341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-06T00:00:00,0.3832951332707278,0.02562705505347411,0.42083349894001937,0.30990147679789876,2.3106789923246373e-5,108.55737074124806,704.2398188617558,0.4253324467861048,0.4253324467861048,0.0,5.730000019073486,0.0,5.210000038146973,0.0,5.730000019073486,0.0,5.210000038146973,0.0
2015-12-07T00:00:00,0.33905314488518795,0.01936731628710024,0.41331398242838235,0.3021486795188429,2.823910065480426e-5,108.36477207579341,704.1119025768608,0.27091550585659163,0.27091550585659163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-08T00:00:00,0.30565007330033506,0.011765304535732756,0.39917778431359047,0.29848367576126195,0.0,108.12577984184355,703.9787933588192,0.36622678562716926,0.36622678562716926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-09T00:00:00,0.2686838472987953,0.012062747994788122,0.3921989142396683,0.3100841493808351,0.0,107.93462045621827,703.8425176523679,0.30997800367933864,0.30997800367933864,0.0,7.090000152587891,0.0,5.010000228881836,0.0,7.090000152587891,0.0,5.010000228881836,0.0
2015-12-10T00:00:00,0.31420868946721964,0.03260591925093363,0.4454640919126739,0.32089100432933576,0.01685550061554006,118.34990694532544,703.5271784629416,5.077143608980445,5.077143608980445,15.550000190734863,14.170000076293945,13.59000015258789,10.010000228881836,18.18000030517578,14.170000076293945,13.59000015258789,10.010000228881836,18.18000030517578
2015-12-11T00:00:00,0.4170110140780661,0.10619536818430148,0.40207383117107937,0.3105399303574564,0.033834012113699866,114.92467100193477,702.951412536843,3.9780812527481095,3.9780812527481095,0.0,0.0,0.0,5.010000228881836,0.0,0.0,0.0,5.010000228881836,0.0
2015-12-12T00:00:00,0.34993543741484223,0.0953230437375042,0.38031262093368184,0.3012163078646276,0.012174825605125639,111.5682031866848,702.3505885400016,3.9506901719162353,3.9506901719162353,0.0,5.349999904632568,0.0,0.0,0.0,5.349999904632568,0.0,0.0,0.0
2015-12-13T00:00:00,0.3501611680853998,0.041572661407607125,0.3743284080157486,0.29825876828333164,0.0015226102720863111,110.30651249018365,702.0688749723802,1.545637170984063,1.545637170984063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-14T00:00:00,0.3625706611159332,0.028435173834092716,0.39147347289028855,0.3227327978756909,3.941359280581994e-6,109.97877518970483,701.9308517062843,0.43149884980064146,0.43149884980064146,0.0,10.710000038146973,3.9200000762939453,11.270000457763672,0.0,10.710000038146973,3.9200000762939453,11.270000457763672,0.0
2015-12-15T00:00:00,0.41757880174549755,0.1315038372040646,0.42332309093694936,0.3277096725558219,0.014529188596231866,116.81102321364168,701.7710954999748,1.5873005855554625,1.5873005855554625,8.5600004196167,10.710000038146973,7.829999923706055,11.270000457763672,13.729999542236328,10.710000038146973,7.829999923706055,11.270000457763672,13.729999542236328
2015-12-16T00:00:00,0.5759991599754722,0.2327492894350078,0.4338596003883295,0.3271780970426356,0.08171071524902325,123.49613650897523,701.6027239076186,1.7465679618499963,1.7465679618499963,8.5600004196167,10.710000038146973,7.829999923706055,11.270000457763672,13.729999542236328,10.710000038146973,7.829999923706055,11.270000457763672,13.729999542236328
2015-12-17T00:00:00,0.7119781341220218,0.17273336870279807,0.39218176438580055,0.3010874782141485,0.07857074739774314,120.55516760063489,701.1154681060565,3.385022983391872,3.385022983391872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-18T00:00:00,0.9534870198198301,0.11605289944338555,0.38568656536521345,0.30352822635223825,0.03517380014098969,118.46234507674347,700.7135449636774,2.429357149742227,2.429357149742227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-19T00:00:00,0.9944216646879253,0.10517617829164441,0.3255506313314779,0.30179337590098987,0.015419309728593301,115.82806454886946,700.2231020897262,3.088388442502216,3.088388442502216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-20T00:00:00,0.7905068754916362,0.08985274954488703,0.04455238181539992,0.29843914950188644,0.0034064658446180274,113.47265071712027,699.7638497605785,2.80896723921782,2.80896723921782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-21T00:00:00,0.6082503640880206,0.04483077022616687,0.0017363709665200074,0.2985631662935303,8.895883088225318e-5,111.99343679253904,699.4459713042083,1.7874444399425793,1.7874444399425793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-22T00:00:00,0.45180383741043095,0.016217049759503874,0.0,0.2979458128147916,0.0,111.25632916385256,699.2545929566294,0.9308215929912083,0.9308215929912083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-23T00:00:00,0.3125510133131335,0.00650320933577562,0.0,0.29999591920965274,0.0,111.01352967456634,699.1336065317137,0.34881432762015724,0.34881432762015724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-24T00:00:00,0.21343198083129158,0.004741075058854264,0.0,0.3044678494590069,1.618005167105908e-5,110.9002771685009,699.0087743232276,0.1571269187524118,0.1571269187524118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
