time,Q_1,Q_3,Q_5,Q_2,Q_6,GW_unsat_1,GW_sat_1,PET_1,ET_1,P_1,P_3...12,P_5...13,P_2...14,P_6...15,P_3...16,P_5...17,P_2...18,P_6...19
1990-01-02T00:00:00Z,2.8865192493387e-4,1.23356669425694,7.184736010520749,0.3102473417522877,0.04351624955730504,0,860.7895453304493,0,0,0,16.149999618530273,0,9.59000015258789,7.159999847412109,16.149999618530273,0,9.59000015258789,7.159999847412109
1990-01-03T00:00:00Z,0.6487815103170314,2.3754247247317317,8.420442901648027,0.3062730355891889,0.1000200912002578,0,860.757726117927,0.0907339053643756,0.0907339053643756,0,0,0,0,0,0,0,0,0
1990-01-04T00:00:00Z,8.49645463310122,2.34725959264499,8.419120438161467,0.30652917510272837,0.10353403259809375,0,860.7243049016871,0.09964731401814315,0.09964731401814315,0,0,0,0,0,0,0,0,0
1990-01-05T00:00:00Z,8.647996087295626,2.344971744221783,8.417694325865902,0.3058067118861219,0.1066926817239368,0,860.6893018502861,0.10261844115434922,0.10261844115434922,0,0,0,0,0,0,0,0,0
1990-01-06T00:00:00Z,8.625983330500853,2.337809838803061,8.412406473473688,0.30397363147309747,0.10579632580227116,0,860.6527368501537,0.13415818898411,0.13415818898411,0,0,0,0,0,0,0,0,0
1990-01-07T00:00:00Z,8.573975911578893,2.3330796229962965,8.409655871772967,0.3029149381035829,0.10586201170473526,0,860.6146295105028,0.1442143409398914,0.1442143409398914,0,0,0,0,0,0,0,0,0
1990-01-08T00:00:00Z,10.045913968354652,2.341626969421643,8.614184036377564,0.41578589590899223,0.8753418574465469,43.287424621143494,860.1078891044357,5.131092169979622,5.131092169979622,50.83000183105469,0,42.02000045776367,55.939998626708984,76.38999938964844,0,42.02000045776367,55.939998626708984,76.38999938964844
1990-01-09T00:00:00Z,12.750588129274188,2.374548150809958,8.439840315488771,0.31381864688363015,1.3170672348695756,70.0794326549001,860.0040395689524,1.6964302989644864,1.6964302989644864,29.049999237060547,0,0,0,0,0,0,0,0
1990-01-10T00:00:00Z,12.270936935001028,2.4086243758897643,8.426425870042378,0.30928919288909346,0.832172055441314,68.84345186792027,859.1931216478068,2.062312224312363,2.062312224312363,0,0,0,0,0,0,0,0,0
1990-01-11T00:00:00Z,11.65491129833341,2.398760711281649,8.412958050566264,0.3046826207280744,0.5757541057333739,66.24062445725889,857.4431511063664,4.4385745339415354,4.4385745339415354,0,0,0,0,0,0,0,0,0
1990-01-12T00:00:00Z,12.15155648585696,2.401841253763499,8.426748852323827,0.3097646243359551,0.5238881542631835,99.2187162132104,858.2407022967258,2.496328878655433,2.496328878655433,37.22999954223633,0,0,0,21.75,0,0,0,21.75
1990-01-13T00:00:00Z,12.53312076941357,2.3862250343563,8.422186371396293,0.30727018471782613,0.4427429930370793,95.23126512673808,859.6816228840042,2.56614944928948,2.56614944928948,0,0,0,0,0,0,0,0,0
1990-01-14T00:00:00Z,11.36201292016215,2.3831486276442235,8.424722611339503,0.3087331326274235,0.4485960881143698,90.7031027016342,862.229699154677,1.9774869176030143,1.9774869176030143,0,0,0,0,0,0,0,0,0
1990-01-15T00:00:00Z,10.823740414778728,2.3652559803612316,8.414721861422988,0.3049828278050016,0.3675572660151795,84.87893669924996,864.4629905917784,3.6316532804385657,3.6316532804385657,0,0,0,0,0,0,0,0,0
1990-01-16T00:00:00Z,10.261706282061786,2.3578309702906037,8.41489130796037,0.3047062145161683,0.27858744791475465,79.23600539741763,867.0354366848783,3.092159392762692,3.092159392762692,0,0,0,0,0,0,0,0,0
1990-01-17T00:00:00Z,9.90654875122093,2.35852067890979,8.416325176207023,0.3055246679594694,0.2254130429187595,73.93646043764045,869.5078755470254,2.8353034747685277,2.8353034747685277,0,0,0,0,0,0,0,0,0
1990-01-18T00:00:00Z,9.640103652457348,2.351622567657409,8.411881459794909,0.30396597136506265,0.1871491782395569,68.6104441724474,871.1297952236336,3.735582593168392,3.735582593168392,0,0,0,0,0,0,0,0,0
1990-01-19T00:00:00Z,9.419784180841743,2.3485968817210794,8.411864534571976,0.3038125718238611,0.1576814646128922,63.769725766448296,872.4772259912332,3.511443700061118,3.511443700061118,0,0,0,0,0,0,0,0,0
1990-01-20T00:00:00Z,9.289529508702016,2.3514045810073614,8.414209556882044,0.30479853568313,0.1401661370061844,59.39473808936264,873.574099589199,3.283508353583267,3.283508353583267,0,0,0,0,0,0,0,0,0
1990-01-21T00:00:00Z,9.387992100839517,2.6375860361203527,8.51759120592371,0.3568777869869303,0.28788226408903683,55.093802264949474,874.1119131481564,3.782513861546791,3.782513861546791,0,42.93000030517578,22.61000061035156,26.989999771118164,24.760000228881836,42.93000030517578,22.61000061035156,26.989999771118164,24.760000228881836
1990-01-22T00:00:00Z,11.190716656359582,2.532843185411255,8.473296117303157,0.33788730347598667,0.7907697707724484,64.34559761199918,876.1581024105209,2.251114284891923,2.251114284891923,13.93000030517578,14.56999969482422,9.239999771118164,14.949999809265137,19.149999618530273,14.56999969482422,9.239999771118164,14.949999809265137,19.149999618530273
1990-01-23T00:00:00Z,12.33437352563345,2.386464783309415,8.421080497629339,0.30725813582271055,1.0242018291469448,60.924417852385105,876.6895656370549,2.850692229778375,2.850692229778375,0,0,0,0,0,0,0,0,0
1990-01-24T00:00:00Z,11.43431148304684,2.348796954413232,8.409272227348534,0.30345171075684585,0.625152315343272,56.90168948551322,876.3048793793951,4.416840461783128,4.416840461783128,0,0,0,0,0,0,0,0,0
1990-01-25T00:00:00Z,10.41301153303127,2.456303251535029,8.415476035472052,0.3057372959099492,0.38481803169272394,53.68900468899153,876.3814079687905,3.1126782053699804,3.1126782053699804,0,14.56999969482422,0,0,0,14.56999969482422,0,0,0
1990-01-26T00:00:00Z,10.568271780381409,2.488932470264386,8.464266645090678,0.3128254845226621,0.36030007172244594,63.03270944399945,877.5757720609602,3.017737950838808,3.017737950838808,13.93000030517578,14.56999969482422,9.239999771118164,0,9.56999969482422,14.56999969482422,9.239999771118164,0,9.56999969482422
1990-01-27T00:00:00Z,12.104384270435462,2.6129655860827787,8.578685274459472,0.375154982648068,0.8172048635454049,76.42837439624141,878.591064168606,4.0716123133651605,4.0716123133651605,18.950000762939453,31.8799991607666,33.7599983215332,34.720001220703125,26.520000457763672,31.8799991607666,33.7599983215332,34.720001220703125,26.520000457763672
1990-01-28T00:00:00Z,14.189570121036368,2.422150563126336,8.420749885635386,0.30679728537090345,2.0152803990765733,72.79943111424195,878.4240059193064,3.7681790363461825,3.7681790363461825,0,0,0,0,26.520000457763672,0,0,0,26.520000457763672
1990-01-29T00:00:00Z,18.097894938869647,5.2758040170932095,8.420458215288168,10.946754566400122,2.9306495925690688,86.90240233736117,898.3796852346122,2.6656626972187514,2.6656626972187514,37.90999984741211,95.6500015258789,0,34.720001220703125,26.520000457763672,95.6500015258789,0,34.720001220703125,26.520000457763672
1990-01-30T00:00:00Z,24.616699221627925,7.773391295538453,8.424102592715567,15.25542311500504,2.2513656082022377,69.69357176256845,913.7298144443218,1.687940143296598,1.687940143296598,0,0,0,0,0,0,0,0,0
1990-01-31T00:00:00Z,36.30394482254483,3.961659502383285,8.421977079393745,3.948540975516877,1.709539828704316,63.18513868334802,936.1148245947792,2.4185122607833853,2.4185122607833853,18.950000762939453,0,0,0,0,0,0,0,0
1990-02-01T00:00:00Z,33.510819813328794,9.43811573479047,8.417027675806674,1.3280956884655155,3.1498987399582195,46.26719542978159,965.4261548130212,3.216922629226337,3.216922629226337,18.950000762939453,63.77000045776367,0,0,26.520000457763672,63.77000045776367,0,0,26.520000457763672
1990-02-02T00:00:00Z,46.10372259499346,10.32111833397428,59.776767185945666,0.9234087333294336,2.9179611314804825,25.266069033457075,981.9493449004592,4.155132587810907,4.155132587810907,0,0,6.519999980926514,7,8.260000228881836,0,6.519999980926514,7,8.260000228881836
1990-02-03T00:00:00Z,77.37604308507746,4.744001317909457,49.93532101096576,0.8644957626749633,2.0473516268371093,13.07291916560369,997.3301871450598,4.1757314531173675,4.1757314531173675,7.940000057220459,0,0,5.360000133514404,0,0,0,5.360000133514404,0
1990-02-04T00:00:00Z,46.13327518268,3.3126743046038953,22.41341065560401,1.156003891474485,1.8458172631917584,3.2396248466808957,1008.0627873729449,3.840058892206203,3.840058892206203,10.43000030517578,3.440000057220459,8.9399995803833,9.600000381469728,11.329999923706056,3.440000057220459,8.9399995803833,9.600000381469728,11.329999923706056
1990-02-05T00:00:00Z,36.69704970194513,3.324068940480522,18.24991663519304,2.2443635037778753,3.3534719225845713,0,1011.4905698630809,3.5242768889245495,3.5242768889245495,15.449999809265137,17.110000610351563,17.18000030517578,18.450000762939453,21.780000686645508,17.110000610351563,17.18000030517578,18.450000762939453,21.780000686645508
1990-02-06T00:00:00Z,37.92859348550294,3.5810648298646313,18.114119635470143,1.9993183428381107,3.8751214376963494,0,1006.5473573765746,4.617207010858879,4.617207010858879,0,5.760000228881836,0,0,0,5.760000228881836,0,0,0
