time,Q_1,Q_3,Q_5,Q_2,Q_6,GW_unsat_1,GW_sat_1,PET_1,ET_1,P_1,P_3...12,P_5...13,P_2...14,P_6...15,P_3...16,P_5...17,P_2...18,P_6...19
1990-11-24T00:00:00Z,6.049117154094003,0.16208083202878903,5.0154265525128805,0.3248981840731248,0.1954270092203085,50.703062670927736,847.1131139977632,4.187644315419206,4.187644315419206,13.300000190734863,7.400000095367432,10.029999732971191,12,17.719999313354492,7.400000095367432,10.029999732971191,12,17.719999313354492
1990-11-25T00:00:00Z,6.175346484672553,0.2305364505397516,4.882714625885689,0.31541063400614266,0.22554552516417453,52.16378020053492,846.3155449330046,3.5814547041557527,3.5814547041557527,4.429999828338623,14.789999961853027,5.010000228881836,6,5.909999847412109,14.789999961853027,5.010000228881836,6,5.909999847412109
1990-11-26T00:00:00Z,5.8718453230767285,0.2339089604734311,4.732048981503481,0.3037467156128969,0.15701839521622635,51.0346087932686,845.6449985622606,1.6718318155178449,1.6718318155178449,0,0,0,0,0,0,0,0,0
1990-11-27T00:00:00Z,5.610085955780022,0.1638000683669048,4.5959694922013075,0.30556066764665885,0.10624628476388996,49.95146815413716,844.9612887547468,1.641640056574016,1.641640056574016,0,0,0,0,0,0,0,0,0
1990-11-28T00:00:00Z,5.247169233001675,0.15434462608012772,4.443183515363592,0.3007097605207025,0.06770965581670962,47.81297121051454,843.7170788604012,3.323964881783909,3.323964881783909,0,0,0,0,0,0,0,0,0
1990-11-29T00:00:00Z,4.8188998578063895,0.1438557263733332,4.288370932927657,0.2990664674764258,0.03473721088108525,45.85367125368953,842.4023919625294,3.231059246097882,3.231059246097882,0,0,0,0,0,0,0,0,0
1990-11-30T00:00:00Z,4.48020237551117,0.13394598206206504,4.135278825477383,0.2986777905864547,0.0174537363206683,44.15326746667627,841.1426155080632,2.9224400096866527,2.9224400096866527,0,0,0,0,0,0,0,0,0
1990-12-01T00:00:00Z,4.215597337884233,0.12647744887552267,3.983750451381709,0.2986447286514418,0.01065878413658322,42.58484354881664,839.9730383592758,2.7041223595309303,2.7041223595309303,0,0,0,0,0,0,0,0,0
1990-12-02T00:00:00Z,3.9930746729091617,0.1195748650129534,3.8324637209404986,0.29805509796100343,0.00770292508563452,41.01154701090791,838.7571898481082,2.763488711614909,2.763488711614909,0,0,0,0,0,0,0,0,0
1990-12-03T00:00:00Z,3.842977008328037,0.12109129300695531,3.704443883119208,0.3025086135861233,0.00811395928864059,40.578025997804374,838.3217670722549,0.7631678840077342,0.7631678840077342,0,0,0,0,0,0,0,0,0
1990-12-04T00:00:00Z,3.7846189618973063,0.13250530083747236,3.584745067508772,0.30565290328126865,0.01095087319490706,40.357017880055096,838.0258128850563,0.3909655053827888,0.3909655053827888,0,0,0,0,0,0,0,0,0
1990-12-05T00:00:00Z,3.680327290288924,0.1353815485162771,3.4575518474938,0.3039091356959446,0.01201390531547337,40.02317891941884,837.6818149547763,0.5945113091726792,0.5945113091726792,0,0,0,0,0,0,0,0,0
1990-12-06T00:00:00Z,3.496703772695558,0.20929705329689963,3.3248008785082734,0.3492531146465783,0.0103877308010709,39.74265789346255,837.4053360855944,0.512787478980021,0.512787478980021,0,20.440000534057617,0,24.38999938964844,0,20.440000534057617,0,24.38999938964844,0
1990-12-07T00:00:00Z,3.5484773390382927,0.32818502347615885,3.3003840631117702,0.3436827623490182,0.05375654800334845,50.06004159773636,836.8125874300486,4.411162809932445,4.411162809932445,14.529999732971191,22.649999618530273,12.960000038146973,21.09000015258789,19.739999771118164,22.649999618530273,12.960000038146973,21.09000015258789,19.739999771118164
1990-12-08T00:00:00Z,3.973536754444907,0.2707261298034822,3.2922880923916096,0.3188092152573637,0.17168442706525702,61.46524025859277,836.3780762515187,3.132103400567769,3.132103400567769,14.529999732971191,4.53000020980835,12.960000038146973,5.269999980926514,19.739999771118164,4.53000020980835,12.960000038146973,5.269999980926514,19.739999771118164
1990-12-09T00:00:00Z,4.8781087981956865,0.21788015738791433,3.238131514404461,0.3143905687656921,0.17843197949964268,63.43698315797205,835.6499565183976,3.4038073872837806,3.4038073872837806,4.840000152587891,4.53000020980835,4.320000171661377,5.269999980926514,0,4.53000020980835,4.320000171661377,5.269999980926514,0
1990-12-10T00:00:00Z,4.926521220651766,0.19289971236675105,3.17316920206582,0.3025471443410046,0.13472179843696763,61.27394620454041,834.4899086678981,3.251541383577206,3.251541383577206,0,0,0,0,0,0,0,0,0
1990-12-11T00:00:00Z,4.191255947491446,0.1609050281390354,3.103428648781704,0.30092278444254533,0.09092005708392552,59.53917432299019,833.4421860698408,2.7019687906781695,2.7019687906781695,0,0,0,0,0,0,0,0,0
1990-12-12T00:00:00Z,3.716881904467609,0.1461531083740845,3.020566946009765,0.3008703627006277,0.05100301755693425,57.37497121509857,832.0749324809063,3.48629498292378,3.48629498292378,0,0,0,0,0,0,0,0,0
1990-12-13T00:00:00Z,3.4779611782709745,0.16320119526759616,2.932582423225743,0.3126535582947425,0.02437896998331093,60.403888938251114,831.129318875419,4.3238608977065285,4.3238608977065285,6.599999904632568,6.75,0,6.400000095367432,0,6.75,0,6.400000095367432,0
1990-12-14T00:00:00Z,3.3296008328537257,0.19413833338424677,2.8869044538450637,0.3144230949531121,0.03017919991960484,63.69541948362499,830.3762888625172,3.850282585223944,3.850282585223944,6.599999904632568,6.75,5.599999904632568,6.400000095367432,9.239999771118164,6.75,5.599999904632568,6.400000095367432,9.239999771118164
1990-12-15T00:00:00Z,3.219977359812652,0.17039469886599878,2.78989016072319,0.3012699236012975,0.03431034494026865,61.25176459402036,829.0044060153659,3.776534986783732,3.776534986783732,0,0,0,0,0,0,0,0,0
1990-12-16T00:00:00Z,3.008435677390501,0.22247527538105155,2.774156458185603,0.3270533063541048,0.04261058369747,59.450197388849816,827.8327334861638,2.918723813781163,2.918723813781163,0,20.260000228881836,11.199999809265137,12.800000190734863,9.239999771118164,20.260000228881836,11.199999809265137,12.800000190734863,9.239999771118164
1990-12-17T00:00:00Z,3.024750876798897,0.23802882497712952,2.7350003190062058,0.3213756674595703,0.04561367780734236,57.89021296578535,826.7561946726156,2.5779994258075436,2.5779994258075436,0,0,9.149999618530272,9.630000114440918,0,0,9.149999618530272,9.630000114440918,0
1990-12-18T00:00:00Z,3.374020729306349,0.1957863671019512,2.6927989045980234,0.31995712777432117,0.07562039758280413,65.2330669563496,826.109921414169,4.956384761156853,4.956384761156853,11.960000038146973,8.369999885559082,9.149999618530272,9.630000114440918,13.880000114440918,8.369999885559082,9.149999618530272,9.630000114440918,13.880000114440918
1990-12-19T00:00:00Z,3.7232428140706326,0.17215623032855049,2.609897823937632,0.3028952889393079,0.14105467085640325,63.29948798803754,825.082555650482,2.8939023783734497,2.8939023783734497,0,0,0,0,0,0,0,0,0
1990-12-20T00:00:00Z,3.5814013010910934,0.2188532217022924,2.555789596162036,0.34011549182722994,0.18080333722231084,62.507047002213014,824.5357845705981,1.2228217981720635,1.2228217981720635,0,16.75,0,19.260000228881836,13.880000114440918,16.75,0,19.260000228881836,13.880000114440918
1990-12-21T00:00:00Z,3.4185457968278503,0.22644380380120369,2.5022850868545388,0.30659806107118925,0.17284010512364673,61.63087538887751,823.9321212893213,1.3708527286267618,1.3708527286267618,0,0,0,0,0,0,0,0,0
1990-12-22T00:00:00Z,3.176697203146212,0.16160976360107665,2.436938865556208,0.30245547966186465,0.08785759033309228,60.16394095343986,823.0004505178773,2.3301546123548373,2.3301546123548373,0,0,0,0,0,0,0,0,0
1990-12-23T00:00:00Z,2.8849093620629263,0.1376599061931058,2.362797245914872,0.2988284257962317,0.03761885232929751,58.1742992593195,821.7553751677597,3.216118592001954,3.216118592001954,0,0,0,0,0,0,0,0,0
1990-12-24T00:00:00Z,2.6663521653552453,0.1254437468658369,2.298158145950133,0.2986393084226052,0.01491481767116379,56.45336097035347,820.6819008524177,2.780135591715771,2.780135591715771,0,0,0,0,0,0,0,0,0
1990-12-25T00:00:00Z,2.4800771405110655,0.12264050809548624,2.2366013277856784,0.2995162785802613,0.00756553745478706,55.294875738498845,819.9543798042121,1.8714130048422704,1.8714130048422704,0,0,0,0,0,0,0,0,0
1990-12-26T00:00:00Z,2.4514900804765114,0.1657982976321889,2.232211310031035,0.32380176608657546,0.02725202813703721,61.19210058865994,819.1674579362005,5.133374026312964,5.133374026312964,10.5,12.170000076293944,9.640000343322754,12.260000228881836,14.420000076293944,12.170000076293944,9.640000343322754,12.260000228881836,14.420000076293944
1990-12-27T00:00:00Z,2.597659513160062,0.17947715768799857,2.174739224618707,0.30928839944655456,0.07480434010595964,64.96250161542983,818.8818790354874,2.0313391746299336,2.0313391746299336,5.75,0,0,0,7.489999771118164,0,0,0,7.489999771118164
1990-12-28T00:00:00Z,2.5167127455624843,0.14806185260897065,2.119379557875437,0.30473498145107863,0.082836146175257655,63.40726685104511,818.1099072897024,2.244031000274251,2.244031000274251,0,0,0,0,0,0,0,0,0
1990-12-29T00:00:00Z,2.389036103654138,0.135218604572029,2.0591984363280713,0.30226589002266885,0.04925065579287745,61.00598615460432,816.9367132471561,3.5391706841397768,3.5391706841397768,0,0,0,0,0,0,0,0,0
1990-12-30T00:00:00Z,2.3157162831331464,0.12135923426030326,1.9944164101797424,0.2990406224110768,0.02289465222269929,58.86032393381039,815.8133708434898,3.260872144273782,3.260872144273782,0,0,0,0,0,0,0,0,0
1990-12-31T00:00:00Z,2.2921018166237457,0.16086837652654384,1.999968268724312,0.32500096464386885,0.02177084699436404,61.09877830218866,814.9129485058793,4.265280063386689,4.265280063386689,5.75,13.31999969482422,10.470000267028809,12.710000038146973,7.489999771118164,13.31999969482422,10.470000267028809,12.710000038146973,7.489999771118164
1991-01-01T00:00:00Z,2.3794013508401095,0.1992300255301282,2.00124457899273,0.3287381610798196,0.06903601119073648,63.89952210258892,814.28997891726965,3.387883853325002,3.387883853325002,5.75,6.659999847412109,10.470000267028809,12.710000038146973,14.989999771118164,6.659999847412109,10.470000267028809,12.710000038146973,14.989999771118164
1991-01-02T00:00:00Z,2.6132592742673126,0.1479089551226899,1.9219790763060216,0.3002246045059212,0.09711904790535177,61.28537416779844,812.9067100300006,3.9879728339982945,3.9879728339982945,0,0,0,0,0,0,0,0,0
1991-01-03T00:00:00Z,2.576833931399187,0.1229739377764942,1.8875312911392532,0.3057306149978126,0.0814326165649552,61.09631922637223,812.6973547826004,0.29817000218393075,0.29817000218393075,0,0,0,0,0,0,0,0,0
1991-01-04T00:00:00Z,2.480298884346398,0.1065857865000538,1.8408795569529135,0.30273583862081144,0.06328679805304814,60.84342914445613,812.476571174188,0.4096972804313861,0.4096972804313861,0,0,0,0,0,0,0,0,0
1991-01-05T00:00:00Z,2.3216343151288323,0.04978795989068225,1.783519293348914,0.2989792180124111,0.03440839336410258,60.599715496944455,812.293641091947,0.4141763561247782,0.4141763561247782,0,0,0,0,0,0,0,0,0
1991-01-06T00:00:00Z,2.089187458156618,0.02446482085024532,1.7442184682870256,0.30289729719365666,0.01616893140309012,60.49084204777599,812.1539031124952,0.19397088173089433,0.19397088173089433,0,0,0,0,0,0,0,0,0
1991-01-07T00:00:00Z,1.922361774426175,0.01659946620200756,1.7007791746357517,0.30251903814455117,0.00977758489926684,60.37566509539128,812.0139079725093,0.21208210159460056,0.21208210159460056,0,0,0,0,0,0,0,0,0
1991-01-08T00:00:00Z,1.810206377570165,0.0125805633046357,1.653477511703464,0.30105461029397523,0.00663269505192555,60.25116208491756,811.8736691327177,0.23824054088417673,0.23824054088417673,0,0,0,0,0,0,0,0,0
1991-01-09T00:00:00Z,1.7004630571513368,0.0099549240681759,1.7259545915445451,0.3115875387257395,0.00460648112729641,60.12607105247873,811.7331957395987,0.24925823895930857,0.24925823895930857,0,0,22.229999542236328,0,0,0,22.229999542236328,0,0
1991-01-10T00:00:00Z,3.000389757352934,0.703872766121718,2.1329345260646115,0.4904378212707688,1.6031413661255496,129.34175607201723,812.254098076963,1.377919205171764,1.377919205171764,79.41999816894531,104,76.20999908447266,90.970001220703125,116.44000244140624,104,76.20999908447266,90.970001220703125,116.44000244140624
1991-01-11T00:00:00Z,12.303114687126026,0.8168863607983671,2.371951462465414,0.30931199641888774,2.6728665285162188,126.84047755905108,812.8550005855212,1.8008917203127948,1.8008917203127948,0,0,0,0,0,0,0,0,0
1991-01-12T00:00:00Z,12.178052304833235,0.5250317984363211,2.9850483586486702,0.3004215203543328,1.6554282577185415,122.46171733288384,813.2004497935478,3.9975175262096743,3.9975175262096743,0,0,0,0,0,0,0,0,0
1991-01-13T00:00:00Z,9.63964953835166,0.421140972448182,3.3012664401158704,0.29874343180138657,1.0281321055728725,117.54005255502118,813.6149368154825,4.4937910169387205,4.4937910169387205,0,0,0,0,0,0,0,0,0
1991-01-14T00:00:00Z,7.492073192168149,0.3288463663998931,3.3943941022890405,0.30003039139567483,0.6402624372554513,113.67071073072232,814.7280148782365,2.692120424911225,2.692120424911225,0,0,0,0,0,0,0,0,0
1991-01-15T00:00:00Z,7.285991394196316,0.6143455433485977,3.669866429855345,0.3763837008765894,1.0591439152001878,136.64143626204617,822.1294038641864,2.2797527859724585,2.2797527859724585,33.529998779296875,36.540000915527344,36.18000030517578,32.36000061035156,51.400001525878906,36.540000915527344,36.18000030517578,32.36000061035156,51.400001525878906
1991-01-16T00:00:00Z,10.033952828726894,2.335368358053819,3.724381228125905,0.3057435142765742,1.662908704684407,125.5053016210315,830.2310932836334,2.936779001856633,2.936779001856633,0,36.540000915527344,0,0,0,36.540000915527344,0,0,0
1991-01-17T00:00:00Z,10.539521264469451,3.8024649062466582,3.95339280089272,0.3305537131877268,1.6979899762231014,113.7081024071812,838.1975414832964,3.746115855587012,3.746115855587012,0,23.399999618530273,0,19.959999084472656,0,23.399999618530273,0,19.959999084472656,0
1991-01-18T00:00:00Z,9.457441414703888,4.935461754893434,4.363156706015308,0.3831385618090377,1.1147988128289246,102.99494625117438,846.040300479578,2.7463267540644023,2.7463267540644023,0,23.399999618530273,0,39.90999984741211,0,23.399999618530273,0,39.90999984741211,0
1991-01-19T00:00:00Z,8.212197077014254,5.444284189642404,5.39489751941533,0.30741153753040334,0.9182008644978225,93.2799332920128,853.1338466409765,2.4774043735242897,2.4774043735242897,0,23.399999618530273,0,0,0,23.399999618530273,0,0,0
1991-01-20T00:00:00Z,9.12579491497391,3.4310878720446354,6.494069167481548,0.2993434047282146,0.9907282880194742,84.12528625996279,858.5319286756403,3.638722007975435,3.638722007975435,0,0,0,0,0,0,0,0,0
1991-01-21T00:00:00Z,10.174141332908452,1.6909302866009852,7.011572347115747,0.30019281399431685,0.663398380094679,75.99058827906758,862.5824507971322,3.967914624698635,3.967914624698635,0,0,0,0,0,0,0,0,0
1991-01-22T00:00:00Z,9.43362100726558,1.036832782729698,7.177016195381531,0.29948294861573754,0.41202188184688726,68.95463590790338,865.6246234155398,3.8670373907703426,3.8670373907703426,0,0,0,0,0,0,0,0,0
1991-01-23T00:00:00Z,8.758995554487173,0.8112673967390445,7.198458373703026,0.3000130131653905,0.2548274396090322,62.793540713170145,867.80061406150935,3.8532546709974023,3.8532546709974023,0,0,0,0,0,0,0,0,0
1991-01-24T00:00:00Z,8.65444840320619,2.430471676358943,7.237469936921593,0.36297852010662623,0.2844947788536399,68.98716001239745,870.5803204237026,5.109083342550754,5.109083342550754,14.5600004196167,57.72999954223633,11.989999771118164,33.119998931884766,17.3700008392334,57.72999954223633,11.989999771118164,33.119998931884766,17.3700008392334
1991-01-25T00:00:00Z,8.961852171278258,4.0783512254822245,7.302230380703895,0.32523534921982056,0.47041376347053376,69.67838798360029,872.0792529762693,4.772175195190786,4.772175195190786,7.28000020980835,19.239999771118164,10.489999771118164,11.039999961853027,15.199999809265137,19.239999771118164,10.489999771118164,11.039999961853027,15.199999809265137
1991-01-26T00:00:00Z,9.300918074955282,3.210818351791697,7.5608445714372765,0.30363105249792244,0.49708966474080746,65.34437452183543,872.637794684254,3.604753658964796,3.604753658964796,0,0,0,0,0,0,0,0,0
