time,Q_1,Q_3,Q_5,Q_2,Q_6,GW_unsat_1,GW_sat_1,PET_1,ET_1,P_1,P_3...12,P_5...13,P_2...14,P_6...15,P_3...16,P_5...17,P_2...18,P_6...19
2014-03-14T00:00:00Z,49.0569496435959,126.7754368425084,112.76673240769864,19.797389856472297,15.468121236098783,102.8310879808581,875.2013648186327,1.1798073611034507,1.1798073611034507,44.16999816894531,77.81999969482422,49.66999816894531,66.5999984741211,59.400001525878906,77.81999969482422,49.66999816894531,66.5999984741211,59.400001525878906
2014-03-15T00:00:00Z,308.3476357137627,132.1163968135766,255.4637413645873,11.16114526518091,16.114851402178427,85.40482423091031,890.4845200107625,1.7767831196593762,1.7767831196593762,0,0,0,0,0,0,0,0,0
2014-03-16T00:00:00Z,268.72100525180196,53.59040408052471,164.32297388022238,2.628679998228875,7.0132352942141285,71.54123906758772,900.6106126215647,3.386377821382063,3.386377821382063,0,0,0,0,0,0,0,0,0
2014-03-17T00:00:00Z,122.4522988180274,16.50879092610636,50.477984974712115,0.935974252291755,2.524538446008872,58.88378733286538,909.4375926690216,3.45636217374272,3.45636217374272,0,0,0,0,0,0,0,0,0
2014-03-18T00:00:00Z,45.30251920000405,8.48884477543733,23.312655951753104,1.0049662977113891,1.482066443099812,51.72890999801789,912.9536914595292,3.2515960157693846,3.2515960157693846,0,5.940000057220459,4.349999904632568,6.679999828338623,5.300000190734863,5.940000057220459,4.349999904632568,6.679999828338623,5.300000190734863
2014-03-19T00:00:00Z,25.399389190780003,5.286026869853774,14.79587114187679,0.8616371993087658,1.085447677158388,48.37595333665966,913.7010844713534,2.183321301532352,2.183321301532352,0,0,0,0,0,0,0,0,0
2014-03-20T00:00:00Z,17.628928488802966,3.78222874662399,10.230677983852184,0.6118729530368797,0.8106543686014622,45.80631506691259,912.9334947018122,2.943493866773359,2.943493866773359,0,0,0,0,0,0,0,0,0
2014-03-21T00:00:00Z,13.124895915999955,2.885676764160075,8.406765797589156,0.4697065268207253,0.6386910028949275,44.2278523336939,911.884588239692,2.2133528379048695,2.2133528379048695,0,0,0,0,0,0,0,0,0
2014-03-22T00:00:00Z,11.173999832245586,2.6643504546529932,8.382174567024501,0.4285994093931786,0.5155421589752448,43.155394235293286,910.8437149144607,1.6855927118396523,1.6855927118396523,0,0,0,0,0,0,0,0,0
2014-03-23T00:00:00Z,10.590037701159188,2.6228595728873314,8.37731074776076,0.3943644004086321,0.4247314730491106,42.04998976597757,908.887910806591,2.6740200428741834,2.6740200428741834,0,0,0,0,0,0,0,0,0
2014-03-24T00:00:00Z,10.121509351087315,2.5894056185053373,8.375140832224975,0.32382908970072627,0.3534425741486834,41.07632080835686,906.9181436743836,2.5596931223996973,2.5596931223996973,0,0,0,0,0,0,0,0,0
2014-03-25T00:00:00Z,9.811451759035693,2.572147779843864,8.377548333577687,0.3124671629520619,0.3056924735040798,40.00868729994354,905.1647587902016,2.439603601316738,2.439603601316738,0,0,0,0,0,0,0,0,0
2014-03-26T00:00:00Z,9.627644310508511,2.5543946920788283,8.380504986821938,0.3126915452225572,0.28041762796172515,38.938788229332864,903.9697352298642,1.8684868205930452,1.8684868205930452,0,0,0,0,0,0,0,0,0
2014-03-27T00:00:00Z,9.479033648061108,2.531534011266913,8.375812649812502,0.31084511557449,0.25477769872748257,37.5794949190185,902.4665862366764,2.492450087556231,2.492450087556231,0,0,0,0,0,0,0,0,0
2014-03-28T00:00:00Z,9.304250961402166,2.5197986445596543,8.375862064938406,0.3112010753617103,0.22584195036057875,36.04304819612477,901.0335730245256,2.609146552730312,2.609146552730312,0,0,0,0,0,0,0,0,0
2014-03-29T00:00:00Z,9.227282548418303,2.523102481897957,8.38455237883379,0.31434879697063295,0.216807207859544,34.858507014875684,900.3444247641853,1.477760364368922,1.477760364368922,0,0,0,0,0,0,0,0,0
2014-03-30T00:00:00Z,9.206789907454525,2.5087619151154503,8.379304172781602,0.3119298211136257,0.21340028334300823,33.59019021722611,899.2979342256914,1.9392906761390705,1.9392906761390705,0,0,0,0,0,0,0,0,0
2014-03-31T00:00:00Z,9.120537696354198,2.50139288993749,8.376428327996088,0.3113706048529032,0.19719686245958049,32.09270590582203,897.917400665012,2.529921196696721,2.529921196696721,0,0,0,0,0,0,0,0,0
2014-04-01T00:00:00Z,9.074694697692658,2.504420878967629,8.381209625914328,0.31272804472346477,0.18549629920246377,30.83311471501087,897.0588634406013,1.7477008962734293,1.7477008962734293,0,0,0,0,0,0,0,0,0
2014-04-02T00:00:00Z,9.051011843099056,2.4963298294249414,8.37777570793151,0.31131979100076007,0.17548825224582265,29.51508682335055,896.0187976459997,2.009552260227806,2.009552260227806,0,0,0,0,0,0,0,0,0
2014-04-03T00:00:00Z,8.981784740450806,2.4894738379807477,8.376498666765038,0.3107373499203049,0.16180033723055418,28.23652250748574,895.0322075322141,1.9250397563029924,1.9250397563029924,0,0,0,0,0,0,0,0,0
2014-04-04T00:00:00Z,8.925832667645047,2.485639706042303,8.376536281759014,0.31083129708616153,0.148809989379063,27.104490978929533,894.2233588344952,1.6038000208107488,1.6038000208107488,0,0,0,0,0,0,0,0,0
2014-04-05T00:00:00Z,8.909604813481316,2.488972979786504,8.382487570344633,0.31272115726571204,0.14351453988749605,26.30564244832896,893.7776825361454,0.887601434917654,0.887601434917654,0,0,0,0,0,0,0,0,0
2014-04-06T00:00:00Z,8.96361503589439,2.49457528167615,8.387767049931254,0.3145117241925496,0.15194462000298625,25.83565317063264,893.5521208163733,0.30368630772280447,0.30368630772280447,0,0,0,0,0,0,0,0,0
2014-04-07T00:00:00Z,8.970359480340562,2.483885819425582,8.378182469239492,0.31126317237887313,0.1518986726132981,25.32558535641209,893.0605810311346,0.6647704631052413,0.6647704631052413,0,0,0,0,0,0,0,0,0
2014-04-08T00:00:00Z,8.920097974744346,2.486075772900441,8.378785325718058,0.3112515758449458,0.14263771839760497,25.00236137448261,892.722836812796,0.31399111695359433,0.31399111695359433,0,0,0,0,0,0,0,0,0
2014-04-09T00:00:00Z,8.98645185601018,2.4917138385520996,8.383156964369375,0.31230513120379466,0.18771772820126248,24.806440499545275,892.4073442234799,0.14371041790005576,0.14371041790005576,0,0,0,0,6.28000020980835,0,0,0,6.28000020980835
2014-04-10T00:00:00Z,9.139216918038494,2.487398021306542,8.381403335811477,0.31165147126160064,0.2138709648201395,24.65542015874467,892.0628487867561,0.1384853221212587,0.1384853221212587,0,0,0,0,0,0,0,0,0
2014-04-11T00:00:00Z,9.282225195126731,2.9778344978438422,8.436203649266421,0.351080182632342,0.22617471300715183,31.84019690999948,891.4653584891314,2.54470177881868,2.54470177881868,9.710000038146973,42.220001220703125,11.510000228881836,20.61000061035156,6.28000020980835,42.220001220703125,11.510000228881836,20.61000061035156,6.28000020980835
